Genre,Style,Category,Variation,Video
Swing Dances,Four Count Swing,Cradle,4,https://www.youtube.com/watch?v=OGtSrU-PNUc
Swing Dances,Four Count Swing,Cradle,4,https://www.youtube.com/watch?v=A7KQjCvhn0k
Swing Dances,Four Count Swing,Cradle,H,https://www.youtube.com/watch?v=fTcgL6m3jhY
Swing Dances,Four Count Swing,Cradle,4,https://www.youtube.com/watch?v=QyvDFkrE3S8
Swing Dances,Four Count Swing,Cradle,H,https://www.youtube.com/watch?v=rWdhu2ngEIk
Swing Dances,Four Count Swing,Cradle,H,https://www.youtube.com/watch?v=RxT9OUjc8Zo
Swing Dances,Four Count Swing,Cradle,H,https://www.youtube.com/watch?v=kC7OMNCc5UU
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=x7B1RDY-dGY
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=OaIqtATPPZQ
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=dlP9ZC0cULs
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=WcqriEZa15I
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=eoQOZw-_fac
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=Vsf2lVLIhCU
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=OyoFXaq5wFY
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=DFW4NdAqyDc
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=fJ19bE0ca5Q
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=8vfb_3SjQAQ
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=y26Vb4kzuA8
Swing Dances,Four Count Swing,Wheels,4,https://www.youtube.com/watch?v=Xjx3psNbQy0
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=mTuyhLtB5E4
Swing Dances,Four Count Swing,Wheels,H,https://www.youtube.com/watch?v=YHmJVk06vE8
Swing Dances,Four Count Swing,Pretzels,4,https://www.youtube.com/watch?v=H24x2uMhtVY
Swing Dances,Four Count Swing,Pretzels,H,https://www.youtube.com/watch?v=fH_W66eYfp8
Swing Dances,Four Count Swing,Pretzels,4,https://www.youtube.com/watch?v=SmyKp6OpUUQ
Swing Dances,Four Count Swing,Pretzels,H,https://www.youtube.com/watch?v=hqlCZ4eJoo8
Swing Dances,Four Count Swing,Pretzels,4,https://www.youtube.com/watch?v=dk8rr0O7N_o
Swing Dances,Four Count Swing,Pretzels,H,https://www.youtube.com/watch?v=f9mfxq_zJhc
Swing Dances,Four Count Swing,Pretzels,4,https://www.youtube.com/watch?v=LqjcNsulxOA
Swing Dances,Four Count Swing,Pretzels,H,https://www.youtube.com/watch?v=rNvHhlgau_0
Swing Dances,Four Count Swing,Pretzels,4,https://www.youtube.com/watch?v=mrzOKPhZoe4
Swing Dances,Four Count Swing,Pretzels,H,https://www.youtube.com/watch?v=H1LqOkPgek0
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=UwL4jHxuXjs
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=L17su2i0SVY
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=WtGfU1KNZEA
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=2nJp4R74kmM
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=eGj4DzUBzEg
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=sTIb_F37cVE
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=WX-KoM3tjIA
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=bbWqJqOy-vM
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=5Jf7YGqAjyg
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=lUErOlDCQy4
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=M_sghCfBFBw
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=AceHc3ab4H8
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=eEi1t4FFJM0
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=m-FlD9G_E68
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=dRY9PWvzxfo
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=7NWp1cES8mg
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=e8j6gS65B6w
Swing Dances,Four Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=1y2b-Y5UqKk
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),T,https://www.youtube.com/watch?v=1bWg6Fr0v3U
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=0hhaC7OhHs0
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=HqS_4jw9I4A
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=ekzEwfdoz-M
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=A6veFg14eoc
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=A2W2wiaP2bY
Swing Dances,Four Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=JcR6UB14jfI
Swing Dances,Four Count Swing,Dips,4,https://www.youtube.com/watch?v=pQQBhBp1clc
Swing Dances,Four Count Swing,Dips,H,https://www.youtube.com/watch?v=uC7MIqizfVE
Swing Dances,Four Count Swing,Dips,4,https://www.youtube.com/watch?v=YW3LE0dHMiY
Swing Dances,Four Count Swing,Dips,H,https://www.youtube.com/watch?v=YWfM7x-BjXQ
Swing Dances,Four Count Swing,Dips,4,https://www.youtube.com/watch?v=-bCwuPnzU6E
Swing Dances,Four Count Swing,Dips,4,https://www.youtube.com/watch?v=jDWxNlWNF04
Swing Dances,Four Count Swing,Dips,H,https://www.youtube.com/watch?v=rwAuk7Y4wx0
Swing Dances,Four Count Swing,Dips,4,https://www.youtube.com/watch?v=jDeZoZ2X8Gg
Swing Dances,Four Count Swing,Jedi Swing,H,https://www.youtube.com/watch?v=60gfJcBdOPc
Swing Dances,Four Count Swing,Double Turns,"Double Outside Turn, Double Inside Turn",https://www.youtube.com/watch?v=Z4ZDGlOT1gY
Swing Dances,Four Count Swing,Double Turns,"Double Waist Slide, Double Inside Turn",https://www.youtube.com/watch?v=zKjGAsLZvXg
Swing Dances,Four Count Swing,Swing Kicks,Swing Kicks,https://www.youtube.com/watch?v=KcbEelsxquU
Swing Dances,Four Count Swing,Swing Kicks,Swing Kick Pivots,https://www.youtube.com/watch?v=NklCPuGb7XM
Swing Dances,Four Count Swing,Sendouts,Tuck Outside Turn,https://www.youtube.com/watch?v=AtxAQD0QraE
Swing Dances,Four Count Swing,Continuous Tuck Turns,Continuous Tuck Turns,https://www.youtube.com/watch?v=pe71C89QE4Q
Swing Dances,Four Count Swing,Transitions to Lindy Hop,Straight Sendout,https://www.youtube.com/watch?v=ELu9W0H2S80
Swing Dances,Four Count Swing,Transitions to Lindy Hop,Swingout,https://www.youtube.com/watch?v=CQzADPcohHo
Swing Dances,Four Count Swing,Transitions to Lindy Hop,Tuck Double Outside Turn,https://www.youtube.com/watch?v=VK0a6VplTS0
Swing Dances,Four Count Swing,Basic (Solo Footwork),Basic (Clockwise),https://www.youtube.com/watch?v=4xOuRqdnm6g
Swing Dances,Four Count Swing,Basic (Solo Footwork),Basic (Counterclockwise),https://www.youtube.com/watch?v=4EXlm-3J_Ew
Swing Dances,Four Count Swing,Basic (Solo Footwork),"Basic (Alternating, Back)",https://www.youtube.com/watch?v=esX713M9M5g
Swing Dances,Four Count Swing,Basic (Solo Footwork),"Basic (Alternating, Forward)",https://www.youtube.com/watch?v=iSuUAf6sj6I
Swing Dances,Four Count Swing,Basics,Turning Basic,https://www.youtube.com/watch?v=bmEo55RALBQ
Swing Dances,Four Count Swing,Basics,Release and Return,https://www.youtube.com/watch?v=q_Wj5VkxmaU
Swing Dances,Four Count Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Four Count Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Four Count Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Four Count Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Four Count Swing,Whips,Whip,https://www.youtube.com/watch?v=WBz8ct4M_CE
Swing Dances,Four Count Swing,Whips,"Whip, Inside Turn",https://www.youtube.com/watch?v=zzGLm_P6ES8
Swing Dances,Four Count Swing,Whips,"Whip, Outside Turn",https://www.youtube.com/watch?v=9PyaooiDv74
Swing Dances,Four Count Swing,Whips,"Whip, Texas Tommy",https://www.youtube.com/watch?v=pzNGnlvmCZI
Swing Dances,Four Count Swing,Whips,"Whip, Lead's Underarm Turn",https://www.youtube.com/watch?v=kOD6v__B9mM
Swing Dances,Four Count Swing,Dips,Cross-Step Dip,https://www.youtube.com/watch?v=MrXD19Iznz8
Swing Dances,Four Count Swing,Transitions,Transition to and from Cross-Step Waltz,https://www.youtube.com/watch?v=lTil41Y_e5g
Swing Dances,Four Count Swing,1970s Footwork Variations,American Hustle,https://www.youtube.com/watch?v=Zb1j8jmTYac
Swing Dances,Four Count Swing,1970s Footwork Variations,Latin Hustle,https://www.youtube.com/watch?v=hsKVWCDiV0g
Swing Dances,Four Count Swing,1970s Footwork Variations,Four Count Hustle,https://www.youtube.com/watch?v=0KmuxUnZ6dE
Swing Dances,Four Count Swing,1970s Footwork Variations,Wandering Hustle,https://www.youtube.com/watch?v=4tRRo3Oen9U
Swing Dances,Four Count Swing,1970s Footwork Variations,Quick-Slow-Slow-Slower Hustle,https://www.youtube.com/watch?v=Q5p8CNtKIoA
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=ACQY_RR0-bI
Swing Dances,Six Count Swing,Basics,T,https://www.youtube.com/watch?v=uZIpvdgq-p8
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=rfqsGvG-XFo
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=rH19ftx85Y8
Swing Dances,Six Count Swing,Basics,T,https://www.youtube.com/watch?v=ehB6Kz3xBDU
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=wkcz0kg528g
Swing Dances,Six Count Swing,Basics,T,https://www.youtube.com/watch?v=6S-_Y7Q1Atg
Swing Dances,Six Count Swing,Basics,H,https://www.youtube.com/watch?v=9LwcdJH54ik
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=ND6d_oYDAnw
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=oQnagZa0TIE
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=98gZmLLw7hQ
Swing Dances,Six Count Swing,Basics,4,https://www.youtube.com/watch?v=4ADv8rvjQG8
Swing Dances,Six Count Swing,Sendouts,4,https://www.youtube.com/watch?v=18biDD23HhQ
Swing Dances,Six Count Swing,Sendouts,T,https://www.youtube.com/watch?v=YZea10PZWdQ
Swing Dances,Six Count Swing,Sendouts,4,https://www.youtube.com/watch?v=dSPKEDSGRMM
Swing Dances,Six Count Swing,Sendouts,4,https://www.youtube.com/watch?v=ZmRoCbKS01E
Swing Dances,Six Count Swing,Sendouts,4,https://www.youtube.com/watch?v=UrA2Hn8zDJA
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=MvKohc-k8uw
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=ZC4OYx9LszU
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=fV49MHUlChI
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=nNo3Z0lWsoA
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=UIqtPtJz2RA
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=IzqGfvMmkZs
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=kXDMvBgGZkg
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=daV7mAwV_h4
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=b702vs26l5A
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=618ibVWLK8k
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=vUiAhg_JIVo
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=_w92Tk1iXwI
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=SHywIhXiznE
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=wJ99yFgvV8w
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=8eLmrdP3Kiw
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=jJfaBBSS7cg
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=HYWb2ke137s
Swing Dances,Six Count Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=2DTrtPhi3_s
Swing Dances,Six Count Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=ltwYW7V5zKk
Swing Dances,Six Count Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=XCqF3vuN9h4
Swing Dances,Six Count Swing,Open Two Hands,4,https://www.youtube.com/watch?v=Ox3KQsLgij4
Swing Dances,Six Count Swing,Open Two Hands,T,https://www.youtube.com/watch?v=8hHqa6HGaN0
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=72qUvKG3Rw4
Swing Dances,Six Count Swing,Open Two Hands,4,https://www.youtube.com/watch?v=-FEbbaZS3ns
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=PfB-UH_DV94
Swing Dances,Six Count Swing,Open Two Hands,4,https://www.youtube.com/watch?v=VZANnU__6MQ
Swing Dances,Six Count Swing,Open Two Hands,T,https://www.youtube.com/watch?v=P6YR-unxTEU
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=JrJGEq8BzJg
Swing Dances,Six Count Swing,Open Two Hands,4,https://www.youtube.com/watch?v=uqSXIe1C9L8
Swing Dances,Six Count Swing,Open Two Hands,T,https://www.youtube.com/watch?v=LKWg-7BXrnQ
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=Nv1VWYzzZgI
Swing Dances,Six Count Swing,Open Two Hands,4,https://www.youtube.com/watch?v=x33Yfd1BllY
Swing Dances,Six Count Swing,Open Two Hands,T,https://www.youtube.com/watch?v=j1JvuG7XuX0
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=zOsKwh-UmaY
Swing Dances,Six Count Swing,Open Two Hands,H,https://www.youtube.com/watch?v=1xo5qUgy8Og
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=Gm8UxgqTacs
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=HHcRjW-BFHc
Swing Dances,Six Count Swing,Cradle,T,https://www.youtube.com/watch?v=ZvtXnMoNPMs
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=gsvrAJi1oIY
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=nCfXdyPcBEo
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=6gKCEQ3106k
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=hyo66WbEozk
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=fGX0Ypkj79s
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=DZc5bADoRlc
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=zIYO677Ik9M
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=OGtSrU-PNUc
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=A7KQjCvhn0k
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=fTcgL6m3jhY
Swing Dances,Six Count Swing,Cradle,4,https://www.youtube.com/watch?v=QyvDFkrE3S8
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=rWdhu2ngEIk
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=RxT9OUjc8Zo
Swing Dances,Six Count Swing,Cradle,H,https://www.youtube.com/watch?v=kC7OMNCc5UU
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=x7B1RDY-dGY
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=OaIqtATPPZQ
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=dlP9ZC0cULs
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=WcqriEZa15I
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=eoQOZw-_fac
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=Vsf2lVLIhCU
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=OyoFXaq5wFY
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=DFW4NdAqyDc
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=fJ19bE0ca5Q
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=8vfb_3SjQAQ
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=y26Vb4kzuA8
Swing Dances,Six Count Swing,Wheels,4,https://www.youtube.com/watch?v=Xjx3psNbQy0
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=mTuyhLtB5E4
Swing Dances,Six Count Swing,Wheels,H,https://www.youtube.com/watch?v=YHmJVk06vE8
Swing Dances,Six Count Swing,Pretzels,4,https://www.youtube.com/watch?v=H24x2uMhtVY
Swing Dances,Six Count Swing,Pretzels,H,https://www.youtube.com/watch?v=fH_W66eYfp8
Swing Dances,Six Count Swing,Pretzels,4,https://www.youtube.com/watch?v=SmyKp6OpUUQ
Swing Dances,Six Count Swing,Pretzels,H,https://www.youtube.com/watch?v=hqlCZ4eJoo8
Swing Dances,Six Count Swing,Pretzels,4,https://www.youtube.com/watch?v=dk8rr0O7N_o
Swing Dances,Six Count Swing,Pretzels,H,https://www.youtube.com/watch?v=f9mfxq_zJhc
Swing Dances,Six Count Swing,Pretzels,4,https://www.youtube.com/watch?v=LqjcNsulxOA
Swing Dances,Six Count Swing,Pretzels,H,https://www.youtube.com/watch?v=rNvHhlgau_0
Swing Dances,Six Count Swing,Pretzels,4,https://www.youtube.com/watch?v=mrzOKPhZoe4
Swing Dances,Six Count Swing,Pretzels,H,https://www.youtube.com/watch?v=H1LqOkPgek0
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=UwL4jHxuXjs
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=L17su2i0SVY
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=WtGfU1KNZEA
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=2nJp4R74kmM
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=eGj4DzUBzEg
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=sTIb_F37cVE
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=WX-KoM3tjIA
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=bbWqJqOy-vM
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=5Jf7YGqAjyg
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=lUErOlDCQy4
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=M_sghCfBFBw
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=AceHc3ab4H8
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=eEi1t4FFJM0
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=m-FlD9G_E68
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=dRY9PWvzxfo
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=7NWp1cES8mg
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=e8j6gS65B6w
Swing Dances,Six Count Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=1y2b-Y5UqKk
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),T,https://www.youtube.com/watch?v=1bWg6Fr0v3U
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=0hhaC7OhHs0
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=HqS_4jw9I4A
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=ekzEwfdoz-M
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=A6veFg14eoc
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=A2W2wiaP2bY
Swing Dances,Six Count Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=JcR6UB14jfI
Swing Dances,Six Count Swing,Dips,4,https://www.youtube.com/watch?v=pQQBhBp1clc
Swing Dances,Six Count Swing,Dips,H,https://www.youtube.com/watch?v=uC7MIqizfVE
Swing Dances,Six Count Swing,Dips,4,https://www.youtube.com/watch?v=YW3LE0dHMiY
Swing Dances,Six Count Swing,Dips,H,https://www.youtube.com/watch?v=YWfM7x-BjXQ
Swing Dances,Six Count Swing,Dips,4,https://www.youtube.com/watch?v=-bCwuPnzU6E
Swing Dances,Six Count Swing,Dips,4,https://www.youtube.com/watch?v=jDWxNlWNF04
Swing Dances,Six Count Swing,Dips,H,https://www.youtube.com/watch?v=rwAuk7Y4wx0
Swing Dances,Six Count Swing,Dips,4,https://www.youtube.com/watch?v=jDeZoZ2X8Gg
Swing Dances,Six Count Swing,Jedi Swing,H,https://www.youtube.com/watch?v=60gfJcBdOPc
Swing Dances,Six Count Swing,Double Turns,"Double Outside Turn, Double Inside Turn",https://www.youtube.com/watch?v=Z4ZDGlOT1gY
Swing Dances,Six Count Swing,Double Turns,"Double Waist Slide, Double Inside Turn",https://www.youtube.com/watch?v=zKjGAsLZvXg
Swing Dances,Six Count Swing,Swing Kicks,Swing Kicks,https://www.youtube.com/watch?v=KcbEelsxquU
Swing Dances,Six Count Swing,Swing Kicks,Swing Kick Pivots,https://www.youtube.com/watch?v=NklCPuGb7XM
Swing Dances,Six Count Swing,Sendouts,Tuck Outside Turn,https://www.youtube.com/watch?v=AtxAQD0QraE
Swing Dances,Six Count Swing,Continuous Tuck Turns,Continuous Tuck Turns,https://www.youtube.com/watch?v=pe71C89QE4Q
Swing Dances,Six Count Swing,Transitions to Lindy Hop,Straight Sendout,https://www.youtube.com/watch?v=ELu9W0H2S80
Swing Dances,Six Count Swing,Transitions to Lindy Hop,Swingout,https://www.youtube.com/watch?v=CQzADPcohHo
Swing Dances,Six Count Swing,Transitions to Lindy Hop,Tuck Double Outside Turn,https://www.youtube.com/watch?v=VK0a6VplTS0
Swing Dances,Six Count Swing,Basic (Solo Footwork),Basic (Clockwise),https://www.youtube.com/watch?v=4xOuRqdnm6g
Swing Dances,Six Count Swing,Basic (Solo Footwork),Basic (Counterclockwise),https://www.youtube.com/watch?v=4EXlm-3J_Ew
Swing Dances,Six Count Swing,Basic (Solo Footwork),"Basic (Alternating, Back)",https://www.youtube.com/watch?v=esX713M9M5g
Swing Dances,Six Count Swing,Basic (Solo Footwork),"Basic (Alternating, Forward)",https://www.youtube.com/watch?v=iSuUAf6sj6I
Swing Dances,Six Count Swing,Basics,Turning Basic,https://www.youtube.com/watch?v=bmEo55RALBQ
Swing Dances,Six Count Swing,Basics,Release and Return,https://www.youtube.com/watch?v=q_Wj5VkxmaU
Swing Dances,Six Count Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Six Count Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Six Count Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Six Count Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Six Count Swing,Whips,Whip,https://www.youtube.com/watch?v=WBz8ct4M_CE
Swing Dances,Six Count Swing,Whips,"Whip, Inside Turn",https://www.youtube.com/watch?v=zzGLm_P6ES8
Swing Dances,Six Count Swing,Whips,"Whip, Outside Turn",https://www.youtube.com/watch?v=9PyaooiDv74
Swing Dances,Six Count Swing,Whips,"Whip, Texas Tommy",https://www.youtube.com/watch?v=pzNGnlvmCZI
Swing Dances,Six Count Swing,Whips,"Whip, Lead's Underarm Turn",https://www.youtube.com/watch?v=kOD6v__B9mM
Swing Dances,Six Count Swing,Dips,Cross-Step Dip,https://www.youtube.com/watch?v=MrXD19Iznz8
Swing Dances,Six Count Swing,Transitions,Transition to and from Cross-Step Waltz,https://www.youtube.com/watch?v=lTil41Y_e5g
Swing Dances,Six Count Swing,1970s Footwork Variations,American Hustle,https://www.youtube.com/watch?v=Zb1j8jmTYac
Swing Dances,Six Count Swing,1970s Footwork Variations,Latin Hustle,https://www.youtube.com/watch?v=hsKVWCDiV0g
Swing Dances,Six Count Swing,1970s Footwork Variations,Four Count Hustle,https://www.youtube.com/watch?v=0KmuxUnZ6dE
Swing Dances,Six Count Swing,1970s Footwork Variations,Wandering Hustle,https://www.youtube.com/watch?v=4tRRo3Oen9U
Swing Dances,Six Count Swing,1970s Footwork Variations,Quick-Slow-Slow-Slower Hustle,https://www.youtube.com/watch?v=Q5p8CNtKIoA
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=ACQY_RR0-bI
Swing Dances,Triple Step Swing,Basics,T,https://www.youtube.com/watch?v=uZIpvdgq-p8
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=rfqsGvG-XFo
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=rH19ftx85Y8
